0.868,0.908,1.776,0.040,0.788,0.455,2.644,3.593
0.004,0.565,0.569,0.562,0.002,0.002,0.573,1.700
0.257,0.540,0.796,0.283,0.139,0.167,1.053,1.875
0.443,0.962,1.405,0.518,0.426,0.226,1.848,3.328
0.115,0.785,0.900,0.671,0.090,0.064,1.015,2.471
0.995,0.315,1.311,0.680,0.314,0.757,2.306,1.941
0.469,0.594,1.063,0.125,0.279,0.294,1.532,2.252
0.924,0.418,1.342,0.506,0.387,0.652,2.267,2.179
0.323,0.906,1.229,0.583,0.293,0.170,1.552,3.041
0.926,0.974,1.900,0.048,0.902,0.469,2.826,3.848
0.416,0.088,0.504,0.327,0.037,0.382,0.920,0.680
0.770,0.837,1.607,0.068,0.644,0.419,2.377,3.281
0.915,0.408,1.323,0.507,0.374,0.650,2.239,2.140
0.447,0.152,0.599,0.295,0.068,0.388,1.046,0.902
0.410,0.589,0.999,0.180,0.241,0.258,1.409,2.178
0.929,0.978,1.907,0.049,0.909,0.470,2.836,3.862
0.692,0.280,0.972,0.412,0.194,0.540,1.663,1.531
0.004,0.894,0.898,0.890,0.004,0.002,0.902,2.685
0.875,0.919,1.794,0.044,0.804,0.456,2.668,3.631
0.943,0.226,1.169,0.716,0.213,0.769,2.112,1.622
0.694,0.666,1.360,0.029,0.462,0.417,2.054,2.691
0.913,0.758,1.672,0.155,0.693,0.519,2.585,3.188
0.856,0.881,1.738,0.025,0.755,0.455,2.594,3.500
0.582,0.145,0.728,0.437,0.085,0.508,1.310,1.018
0.801,0.183,0.984,0.618,0.146,0.677,1.784,1.349
0.119,0.623,0.742,0.504,0.074,0.073,0.861,1.987
0.097,0.367,0.463,0.270,0.036,0.071,0.560,1.197
0.225,0.260,0.485,0.036,0.058,0.178,0.709,1.005
0.106,0.641,0.748,0.535,0.068,0.065,0.854,2.030
0.715,0.382,1.097,0.333,0.273,0.517,1.812,1.861
0.612,0.961,1.573,0.348,0.588,0.312,2.185,3.494
0.830,0.602,1.432,0.228,0.499,0.518,2.262,2.635
0.513,0.492,1.005,0.021,0.252,0.344,1.518,1.990
0.920,0.192,1.112,0.728,0.177,0.772,2.032,1.496
0.162,0.977,1.139,0.815,0.158,0.082,1.300,3.092
0.667,0.210,0.877,0.457,0.140,0.551,1.545,1.298
0.918,0.608,1.526,0.310,0.558,0.571,2.444,2.742
0.383,0.906,1.288,0.523,0.347,0.201,1.671,3.100
0.660,0.875,1.535,0.214,0.577,0.352,2.195,3.284
0.529,0.551,1.080,0.021,0.292,0.341,1.610,2.181
0.425,0.116,0.541,0.309,0.049,0.381,0.966,0.773
0.932,0.401,1.333,0.531,0.374,0.665,2.265,2.135
0.613,0.755,1.368,0.143,0.463,0.349,1.981,2.879
0.059,0.236,0.295,0.176,0.014,0.048,0.355,0.767
0.151,0.635,0.786,0.484,0.096,0.092,0.936,2.056
0.550,0.422,0.971,0.128,0.232,0.387,1.521,1.814
0.620,0.698,1.319,0.078,0.433,0.365,1.939,2.716
0.480,0.639,1.118,0.159,0.306,0.293,1.598,2.396
0.599,0.295,0.894,0.305,0.177,0.463,1.494,1.484
0.659,0.379,1.038,0.280,0.250,0.478,1.697,1.795
0.664,0.276,0.940,0.389,0.183,0.521,1.605,1.492
0.749,0.664,1.412,0.085,0.497,0.450,2.161,2.740
0.873,0.444,1.316,0.429,0.387,0.604,2.189,2.204
0.955,0.198,1.153,0.757,0.189,0.797,2.108,1.548
0.768,0.118,0.886,0.650,0.091,0.687,1.654,1.122
0.447,0.797,1.244,0.350,0.356,0.249,1.690,2.837
0.165,0.764,0.929,0.598,0.126,0.094,1.094,2.457
0.436,0.384,0.821,0.052,0.168,0.315,1.257,1.589
0.552,0.526,1.078,0.026,0.290,0.362,1.630,2.130
0.663,0.456,1.119,0.207,0.302,0.455,1.782,2.031
0.330,0.502,0.832,0.172,0.165,0.220,1.161,1.835
0.242,0.526,0.768,0.285,0.127,0.158,1.010,1.821
0.391,0.855,1.246,0.465,0.334,0.211,1.636,2.956
0.878,0.191,1.069,0.687,0.167,0.737,1.947,1.450
0.210,0.611,0.821,0.402,0.128,0.130,1.031,2.044
0.697,0.476,1.172,0.221,0.331,0.472,1.869,2.123
0.677,0.848,1.526,0.171,0.575,0.367,2.203,3.222
0.289,0.255,0.545,0.034,0.074,0.230,0.834,1.056
0.700,0.862,1.563,0.162,0.604,0.376,2.263,3.287
0.049,0.281,0.330,0.232,0.014,0.038,0.379,0.893
0.086,0.878,0.963,0.792,0.075,0.046,1.049,2.719
0.220,0.282,0.502,0.062,0.062,0.172,0.723,1.066
0.717,0.675,1.392,0.042,0.484,0.428,2.109,2.742
0.628,0.900,1.528,0.271,0.565,0.331,2.156,3.327
0.803,0.365,1.168,0.439,0.293,0.589,1.971,1.897
0.660,0.296,0.956,0.364,0.195,0.509,1.616,1.548
0.553,0.699,1.252,0.146,0.386,0.325,1.804,2.650
0.160,0.800,0.961,0.640,0.128,0.089,1.121,2.561
0.638,0.829,1.467,0.191,0.529,0.349,2.106,3.125
0.135,0.362,0.497,0.227,0.049,0.099,0.633,1.221
0.342,0.632,0.974,0.290,0.216,0.210,1.316,2.237
0.262,0.630,0.892,0.368,0.165,0.161,1.154,2.152
0.210,0.647,0.857,0.437,0.136,0.127,1.066,2.151
0.185,0.410,0.595,0.225,0.076,0.131,0.779,1.414
0.880,0.311,1.191,0.569,0.274,0.671,2.071,1.813
0.892,0.770,1.662,0.121,0.687,0.504,2.554,3.203
0.057,0.373,0.430,0.316,0.021,0.041,0.486,1.176
0.720,0.418,1.138,0.302,0.301,0.508,1.858,1.974
0.266,0.047,0.312,0.219,0.012,0.254,0.578,0.405
0.556,0.644,1.199,0.088,0.358,0.338,1.755,2.487
0.018,0.363,0.381,0.345,0.006,0.013,0.398,1.107
0.166,0.657,0.823,0.492,0.109,0.100,0.989,2.138
0.018,0.587,0.605,0.569,0.011,0.011,0.623,1.779
0.189,0.419,0.607,0.230,0.079,0.133,0.796,1.445
0.172,0.756,0.928,0.584,0.130,0.098,1.100,2.440
0.495,0.526,1.021,0.031,0.260,0.325,1.516,2.072
0.430,0.131,0.561,0.299,0.056,0.380,0.990,0.822
0.031,0.390,0.421,0.359,0.012,0.022,0.452,1.200
0.547,0.550,1.097,0.003,0.301,0.353,1.644,2.198
0.654,0.862,1.516,0.208,0.563,0.351,2.169,3.240
0.665,0.585,1.250,0.081,0.389,0.420,1.915,2.419
0.367,0.650,1.016,0.283,0.238,0.222,1.383,2.316
0.261,0.198,0.459,0.064,0.052,0.218,0.720,0.854
0.946,0.223,1.169,0.724,0.211,0.774,2.115,1.615
0.587,0.341,0.929,0.246,0.200,0.438,1.516,1.611
0.699,0.959,1.658,0.260,0.670,0.357,2.356,3.575
0.391,0.420,0.812,0.029,0.164,0.276,1.203,1.652
0.151,0.761,0.911,0.610,0.115,0.086,1.062,2.432
0.059,0.955,1.013,0.896,0.056,0.030,1.072,2.923
0.266,0.777,1.042,0.511,0.206,0.149,1.308,2.596
0.193,0.779,0.972,0.587,0.150,0.108,1.165,2.531
0.072,0.706,0.778,0.634,0.051,0.042,0.851,2.190
0.137,0.181,0.318,0.044,0.025,0.116,0.455,0.680
0.117,0.310,0.427,0.193,0.036,0.089,0.544,1.047
0.381,0.956,1.337,0.576,0.364,0.195,1.718,3.250
0.347,0.570,0.917,0.222,0.198,0.221,1.265,2.057
0.625,0.450,1.075,0.175,0.281,0.431,1.700,1.974
0.819,0.399,1.218,0.420,0.327,0.585,2.037,2.017
0.829,0.639,1.468,0.190,0.530,0.506,2.298,2.746
0.374,0.434,0.808,0.060,0.162,0.261,1.182,1.676
0.452,0.154,0.605,0.298,0.069,0.391,1.057,0.912
0.752,0.385,1.137,0.367,0.290,0.543,1.889,1.908
0.311,0.668,0.979,0.357,0.208,0.186,1.290,2.315
0.737,0.075,0.811,0.662,0.055,0.685,1.548,0.961
0.698,0.127,0.825,0.571,0.089,0.619,1.522,1.078
0.383,0.431,0.815,0.048,0.165,0.268,1.198,1.677
0.787,0.275,1.062,0.512,0.216,0.617,1.849,1.612
0.517,0.736,1.253,0.219,0.381,0.298,1.770,2.726
0.688,0.775,1.462,0.087,0.533,0.388,2.150,3.011
0.280,0.490,0.770,0.210,0.137,0.188,1.051,1.750
0.819,0.566,1.385,0.253,0.463,0.523,2.204,2.516
0.624,0.606,1.229,0.018,0.378,0.388,1.853,2.441
0.002,0.023,0.025,0.021,0.000,0.002,0.027,0.070
0.545,0.145,0.689,0.400,0.079,0.476,1.234,0.979
0.816,0.078,0.894,0.738,0.063,0.757,1.710,1.049
0.612,0.891,1.503,0.279,0.545,0.324,2.114,3.284
0.920,0.857,1.778,0.063,0.789,0.496,2.698,3.493
0.598,0.964,1.562,0.366,0.576,0.304,2.159,3.489
0.259,0.930,1.189,0.672,0.241,0.134,1.448,3.049
0.509,0.268,0.778,0.241,0.137,0.402,1.287,1.314
0.821,0.710,1.530,0.111,0.582,0.480,2.351,2.950
0.968,0.025,0.993,0.943,0.024,0.945,1.962,1.044
0.165,0.585,0.750,0.421,0.096,0.104,0.915,1.921
0.415,0.528,0.942,0.113,0.219,0.271,1.357,1.998
0.850,0.233,1.083,0.616,0.198,0.689,1.933,1.550
0.963,0.057,1.019,0.906,0.054,0.911,1.982,1.133
0.881,0.630,1.512,0.251,0.556,0.541,2.393,2.772
0.967,0.273,1.240,0.693,0.264,0.759,2.207,1.787
0.846,0.862,1.708,0.016,0.729,0.454,2.554,3.432
0.432,0.848,1.280,0.416,0.366,0.234,1.712,2.975
0.429,0.400,0.829,0.029,0.171,0.306,1.258,1.628
0.024,0.964,0.988,0.940,0.023,0.012,1.012,2.916
0.252,0.272,0.524,0.020,0.068,0.198,0.776,1.067
0.031,0.084,0.115,0.053,0.003,0.029,0.146,0.283
0.976,0.364,1.340,0.611,0.355,0.715,2.315,2.068
0.734,0.132,0.866,0.602,0.097,0.648,1.600,1.130
0.142,0.071,0.213,0.071,0.010,0.133,0.356,0.356
0.716,0.637,1.353,0.079,0.456,0.437,2.069,2.627
0.542,0.163,0.705,0.380,0.088,0.467,1.248,1.031
0.142,0.057,0.199,0.085,0.008,0.135,0.342,0.314
0.187,0.690,0.877,0.504,0.129,0.111,1.064,2.258
0.976,0.115,1.091,0.860,0.113,0.875,2.067,1.322
0.786,0.130,0.917,0.656,0.103,0.695,1.703,1.178
0.154,0.000,0.155,0.154,0.000,0.154,0.309,0.156
0.655,0.799,1.454,0.144,0.523,0.364,2.109,3.052
0.251,0.525,0.777,0.274,0.132,0.165,1.028,1.827
0.738,0.620,1.358,0.118,0.458,0.455,2.096,2.598
0.532,0.072,0.605,0.460,0.039,0.497,1.137,0.749
0.127,0.897,1.024,0.771,0.113,0.067,1.150,2.818
0.076,0.916,0.993,0.840,0.070,0.040,1.069,2.825
0.589,0.903,1.492,0.314,0.532,0.310,2.082,3.298
0.192,0.713,0.906,0.521,0.137,0.112,1.098,2.332
0.664,0.829,1.492,0.165,0.550,0.363,2.156,3.150
0.222,0.824,1.046,0.602,0.183,0.122,1.269,2.694
0.550,0.795,1.345,0.245,0.437,0.306,1.895,2.936
0.131,0.178,0.309,0.046,0.023,0.112,0.440,0.664
0.697,0.469,1.166,0.228,0.327,0.474,1.863,2.105
0.040,0.343,0.384,0.303,0.014,0.030,0.424,1.070
0.332,0.155,0.487,0.177,0.051,0.288,0.819,0.797
0.224,0.445,0.669,0.221,0.100,0.155,0.892,1.558
0.832,0.056,0.889,0.776,0.047,0.788,1.721,1.001
0.145,0.681,0.826,0.536,0.099,0.087,0.972,2.189
0.019,0.314,0.333,0.295,0.006,0.015,0.353,0.962
0.514,0.396,0.909,0.118,0.203,0.368,1.423,1.700
0.855,0.878,1.733,0.023,0.751,0.455,2.589,3.489
0.322,0.591,0.913,0.269,0.190,0.202,1.235,2.096
0.897,0.470,1.366,0.427,0.421,0.610,2.263,2.305
0.791,0.612,1.403,0.179,0.484,0.491,2.194,2.627
0.270,0.509,0.779,0.239,0.137,0.179,1.049,1.797
0.410,0.694,1.104,0.284,0.284,0.242,1.514,2.492
0.618,0.449,1.067,0.169,0.278,0.427,1.686,1.965
0.813,0.761,1.575,0.052,0.619,0.462,2.388,3.098
0.753,0.083,0.836,0.670,0.063,0.695,1.589,1.003
0.092,0.944,1.036,0.852,0.087,0.048,1.129,2.924
0.790,0.450,1.239,0.340,0.355,0.545,2.029,2.138
0.450,0.752,1.202,0.302,0.338,0.257,1.652,2.705
0.092,0.597,0.689,0.506,0.055,0.057,0.780,1.884
0.283,0.672,0.955,0.389,0.190,0.169,1.238,2.299
0.525,0.545,1.070,0.021,0.286,0.340,1.595,2.161
0.408,0.330,0.737,0.078,0.134,0.307,1.145,1.397
0.199,0.845,1.044,0.645,0.169,0.108,1.244,2.734
0.589,0.758,1.347,0.169,0.447,0.335,1.936,2.863
0.792,0.861,1.653,0.068,0.682,0.426,2.445,3.374
0.210,0.289,0.499,0.080,0.061,0.163,0.709,1.078
0.308,0.296,0.604,0.012,0.091,0.238,0.912,1.196
0.581,0.187,0.768,0.395,0.109,0.490,1.350,1.142
0.009,0.103,0.112,0.094,0.001,0.008,0.120,0.317
0.367,0.669,1.036,0.302,0.245,0.220,1.403,2.374
0.664,0.234,0.898,0.430,0.155,0.538,1.563,1.366
0.775,0.588,1.363,0.187,0.456,0.488,2.138,2.540
0.669,0.492,1.161,0.177,0.329,0.448,1.831,2.146
0.987,0.176,1.163,0.811,0.174,0.840,2.150,1.515
0.600,0.730,1.330,0.130,0.438,0.347,1.930,2.791
0.924,0.057,0.981,0.868,0.052,0.875,1.906,1.095
0.520,0.469,0.989,0.051,0.244,0.354,1.508,1.926
0.060,0.525,0.586,0.465,0.032,0.040,0.646,1.636
0.573,0.345,0.918,0.229,0.198,0.426,1.491,1.607
0.729,0.849,1.578,0.120,0.619,0.394,2.308,3.276
0.211,0.820,1.031,0.609,0.173,0.116,1.242,2.671
0.827,0.461,1.287,0.366,0.381,0.566,2.114,2.209
0.978,0.405,1.384,0.573,0.396,0.696,2.362,2.194
0.818,0.449,1.268,0.369,0.368,0.565,2.086,2.167
0.421,0.492,0.912,0.071,0.207,0.282,1.333,1.895
0.763,0.394,1.157,0.369,0.300,0.547,1.920,1.945
0.350,0.508,0.858,0.158,0.178,0.232,1.207,1.873
0.672,0.944,1.616,0.273,0.634,0.345,2.287,3.504
0.546,0.625,1.171,0.079,0.341,0.336,1.717,2.420
0.785,0.774,1.559,0.011,0.607,0.442,2.343,3.106
0.949,0.860,1.810,0.089,0.817,0.510,2.759,3.531
0.194,0.818,1.012,0.624,0.159,0.107,1.206,2.648
0.667,0.302,0.969,0.365,0.201,0.512,1.635,1.572
0.850,0.862,1.713,0.012,0.733,0.457,2.563,3.438
0.051,0.354,0.406,0.303,0.018,0.038,0.457,1.115
0.985,0.522,1.507,0.463,0.514,0.647,2.492,2.551
0.732,0.551,1.282,0.181,0.403,0.472,2.014,2.383
0.286,0.891,1.178,0.605,0.255,0.151,1.464,2.960
0.673,0.892,1.565,0.219,0.600,0.356,2.237,3.348
0.475,0.238,0.713,0.238,0.113,0.384,1.188,1.188
0.438,0.158,0.595,0.280,0.069,0.378,1.033,0.911
0.171,0.612,0.783,0.441,0.105,0.106,0.954,2.008
0.805,0.089,0.895,0.716,0.072,0.739,1.700,1.074
0.116,0.135,0.251,0.018,0.016,0.103,0.368,0.520
0.615,0.359,0.974,0.256,0.221,0.452,1.588,1.692
0.682,0.111,0.793,0.571,0.076,0.614,1.475,1.015
0.014,0.845,0.859,0.831,0.012,0.007,0.873,2.549
0.433,0.423,0.856,0.011,0.183,0.305,1.289,1.701
0.074,0.037,0.111,0.037,0.003,0.071,0.184,0.185
0.919,0.381,1.300,0.538,0.350,0.665,2.219,2.063
0.153,0.803,0.956,0.649,0.123,0.085,1.109,2.561
0.915,0.683,1.597,0.232,0.624,0.544,2.512,2.962
0.063,0.190,0.253,0.127,0.012,0.053,0.316,0.633
0.723,0.924,1.647,0.202,0.668,0.375,2.369,3.496
0.829,0.371,1.200,0.457,0.308,0.604,2.029,1.943
0.647,0.688,1.334,0.041,0.445,0.383,1.981,2.710
0.609,0.670,1.278,0.061,0.408,0.364,1.887,2.618
0.888,0.105,0.993,0.782,0.094,0.803,1.881,1.204
0.150,0.369,0.519,0.219,0.055,0.109,0.669,1.257
0.086,0.166,0.252,0.081,0.014,0.073,0.338,0.585
0.837,0.855,1.692,0.018,0.716,0.451,2.529,3.402
0.818,0.978,1.796,0.160,0.800,0.414,2.614,3.751
0.391,0.101,0.492,0.290,0.039,0.355,0.882,0.693
0.174,0.357,0.530,0.183,0.062,0.128,0.704,1.244
0.472,0.192,0.664,0.280,0.091,0.396,1.136,1.048
0.421,0.492,0.913,0.071,0.207,0.282,1.334,1.897
0.122,0.433,0.554,0.311,0.053,0.085,0.676,1.419
0.538,0.341,0.878,0.197,0.183,0.401,1.416,1.560
0.688,0.996,1.684,0.308,0.685,0.345,2.372,3.677
0.842,0.230,1.073,0.612,0.194,0.685,1.915,1.534
0.959,0.631,1.590,0.328,0.605,0.588,2.549,2.852
0.120,0.195,0.316,0.075,0.024,0.101,0.436,0.707
0.065,0.529,0.594,0.463,0.034,0.043,0.659,1.651
0.050,0.638,0.688,0.588,0.032,0.031,0.738,1.964
0.622,0.916,1.538,0.294,0.570,0.325,2.161,3.370
0.053,0.256,0.309,0.203,0.014,0.042,0.362,0.821
0.277,0.472,0.749,0.195,0.131,0.188,1.027,1.694
0.014,0.015,0.029,0.001,0.000,0.013,0.042,0.059
0.874,0.410,1.284,0.463,0.358,0.620,2.157,2.104
0.135,0.448,0.583,0.313,0.060,0.093,0.718,1.479
0.505,0.498,1.003,0.008,0.252,0.337,1.509,1.999
0.556,0.575,1.131,0.019,0.320,0.353,1.687,2.281
0.407,0.937,1.344,0.530,0.381,0.210,1.750,3.217
0.035,0.508,0.543,0.473,0.018,0.023,0.577,1.559
0.210,0.417,0.627,0.207,0.088,0.148,0.837,1.461
0.657,0.113,0.770,0.544,0.074,0.591,1.427,0.996
0.491,0.314,0.806,0.177,0.154,0.374,1.297,1.434
0.436,0.122,0.558,0.314,0.053,0.389,0.994,0.802
0.880,0.021,0.901,0.859,0.018,0.862,1.780,0.942
0.203,0.527,0.730,0.324,0.107,0.133,0.932,1.783
0.857,0.486,1.343,0.372,0.417,0.577,2.201,2.315
0.054,0.281,0.335,0.227,0.015,0.042,0.389,0.897
0.152,0.440,0.592,0.289,0.067,0.105,0.744,1.473
0.919,0.721,1.640,0.199,0.663,0.534,2.559,3.081
0.732,0.076,0.807,0.656,0.055,0.680,1.539,0.958
0.034,0.740,0.774,0.706,0.025,0.020,0.809,2.254
0.291,0.912,1.203,0.622,0.265,0.152,1.493,3.027
0.837,0.345,1.182,0.492,0.289,0.622,2.019,1.873
0.225,0.892,1.118,0.667,0.201,0.119,1.343,2.902
0.581,0.907,1.488,0.325,0.527,0.305,2.070,3.302
0.235,0.154,0.389,0.082,0.036,0.204,0.624,0.696
0.236,0.380,0.615,0.144,0.089,0.171,0.851,1.375
0.409,0.624,1.033,0.215,0.255,0.252,1.441,2.280
0.151,0.947,1.098,0.796,0.143,0.078,1.250,2.992
0.743,0.514,1.257,0.230,0.382,0.491,2.000,2.285
0.869,0.367,1.236,0.502,0.319,0.636,2.105,1.970
0.150,0.431,0.582,0.281,0.065,0.105,0.732,1.445
0.550,0.950,1.500,0.399,0.522,0.282,2.050,3.399
0.695,0.661,1.356,0.035,0.460,0.419,2.052,2.678
0.569,0.888,1.457,0.320,0.505,0.301,2.025,3.233
0.764,0.012,0.776,0.753,0.009,0.755,1.540,0.799
0.520,0.942,1.462,0.422,0.490,0.268,1.982,3.346
0.255,0.646,0.901,0.392,0.165,0.155,1.156,2.194
0.778,0.855,1.633,0.077,0.665,0.419,2.410,3.342
0.280,0.996,1.277,0.716,0.279,0.140,1.557,3.270
0.239,0.979,1.218,0.741,0.234,0.121,1.457,3.177
0.981,0.059,1.040,0.922,0.058,0.927,2.021,1.157
0.718,0.319,1.037,0.399,0.229,0.544,1.754,1.675
0.166,0.913,1.079,0.748,0.151,0.087,1.245,2.906
0.821,0.228,1.049,0.593,0.187,0.669,1.870,1.504
0.777,0.382,1.159,0.395,0.297,0.562,1.936,1.922
0.144,0.209,0.353,0.065,0.030,0.119,0.497,0.771
0.730,0.965,1.695,0.234,0.704,0.372,2.425,3.624
0.243,0.337,0.580,0.094,0.082,0.182,0.823,1.255
0.312,0.511,0.823,0.199,0.160,0.207,1.135,1.845
0.743,0.297,1.040,0.446,0.220,0.573,1.783,1.633
0.663,0.202,0.866,0.461,0.134,0.552,1.529,1.271
0.301,0.663,0.964,0.362,0.200,0.181,1.265,2.290
0.334,0.712,1.046,0.378,0.238,0.195,1.381,2.470
0.595,0.116,0.712,0.479,0.069,0.533,1.307,0.945
0.254,0.872,1.125,0.618,0.221,0.135,1.379,2.868
0.863,0.724,1.586,0.139,0.624,0.500,2.449,3.033
0.048,0.895,0.943,0.848,0.043,0.025,0.991,2.734
0.456,0.819,1.275,0.363,0.373,0.251,1.731,2.912
0.592,0.933,1.526,0.341,0.553,0.306,2.118,3.392
0.297,0.550,0.847,0.253,0.163,0.192,1.145,1.948
0.398,0.585,0.982,0.187,0.232,0.251,1.380,2.151
0.256,0.530,0.786,0.274,0.136,0.167,1.043,1.847
0.279,0.524,0.803,0.245,0.146,0.183,1.082,1.850
0.920,0.785,1.705,0.135,0.722,0.515,2.625,3.274
0.191,0.765,0.957,0.574,0.146,0.108,1.148,2.488
0.093,0.370,0.463,0.276,0.034,0.068,0.556,1.202
0.816,0.215,1.031,0.600,0.176,0.671,1.847,1.462
0.301,0.182,0.483,0.118,0.055,0.254,0.784,0.848
0.454,0.634,1.088,0.180,0.288,0.278,1.541,2.355
0.368,0.354,0.722,0.015,0.130,0.272,1.090,1.429
0.796,0.117,0.913,0.679,0.093,0.712,1.709,1.148
0.826,0.972,1.798,0.146,0.803,0.419,2.624,3.743
0.358,0.958,1.316,0.600,0.343,0.183,1.675,3.232
0.715,0.447,1.162,0.267,0.320,0.494,1.877,2.056
0.521,0.299,0.820,0.223,0.156,0.402,1.342,1.418
0.479,0.110,0.589,0.369,0.053,0.431,1.068,0.809
0.530,0.940,1.470,0.409,0.498,0.273,2.000,3.349
0.595,0.202,0.797,0.393,0.120,0.495,1.392,1.200
0.878,0.930,1.808,0.052,0.817,0.455,2.686,3.669
0.049,0.907,0.955,0.858,0.044,0.026,1.004,2.769
0.156,0.950,1.106,0.794,0.148,0.080,1.262,3.006
0.008,0.243,0.251,0.235,0.002,0.006,0.258,0.736
0.636,0.686,1.322,0.050,0.437,0.377,1.958,2.695
0.875,0.462,1.337,0.414,0.404,0.599,2.212,2.260
0.204,0.238,0.443,0.034,0.049,0.165,0.647,0.920
0.090,0.503,0.592,0.413,0.045,0.060,0.682,1.598
0.135,0.112,0.247,0.023,0.015,0.122,0.382,0.471
0.419,0.430,0.849,0.011,0.180,0.293,1.268,1.708
0.783,0.996,1.779,0.213,0.780,0.392,2.561,3.771
0.313,0.113,0.426,0.200,0.035,0.281,0.738,0.652
0.849,0.692,1.541,0.156,0.588,0.502,2.390,2.926
0.600,0.202,0.802,0.399,0.121,0.500,1.403,1.206
0.809,0.559,1.369,0.250,0.453,0.519,2.178,2.487
0.899,0.978,1.877,0.080,0.879,0.454,2.775,3.833
0.410,0.875,1.285,0.465,0.359,0.219,1.695,3.036
0.622,0.424,1.046,0.198,0.264,0.437,1.668,1.894
0.974,0.814,1.787,0.160,0.792,0.537,2.761,3.414
0.142,0.703,0.845,0.562,0.100,0.083,0.986,2.251
0.023,0.575,0.598,0.552,0.013,0.015,0.621,1.747
0.414,0.966,1.381,0.552,0.400,0.211,1.795,3.313
0.984,0.385,1.369,0.599,0.379,0.710,2.353,2.139
0.045,0.345,0.390,0.300,0.016,0.034,0.436,1.080
0.269,0.769,1.038,0.501,0.207,0.152,1.307,2.577
0.622,0.085,0.707,0.538,0.053,0.574,1.330,0.877
0.624,0.212,0.836,0.412,0.132,0.515,1.459,1.259
0.862,0.476,1.338,0.385,0.410,0.584,2.199,2.290
0.722,0.919,1.642,0.197,0.664,0.376,2.364,3.480
0.150,0.439,0.589,0.288,0.066,0.104,0.739,1.466
0.661,0.446,1.106,0.215,0.294,0.457,1.767,1.997
0.433,0.597,1.030,0.164,0.258,0.271,1.463,2.224
0.483,0.009,0.492,0.475,0.004,0.479,0.975,0.509
0.288,0.517,0.805,0.228,0.149,0.190,1.093,1.838
0.649,0.460,1.109,0.188,0.299,0.444,1.757,2.029
0.517,0.680,1.197,0.162,0.352,0.308,1.714,2.556
0.419,0.909,1.329,0.490,0.381,0.220,1.748,3.147
0.954,0.256,1.210,0.698,0.245,0.759,2.164,1.723
0.210,0.131,0.341,0.079,0.028,0.186,0.551,0.604
0.467,0.947,1.414,0.479,0.443,0.240,1.882,3.308
0.189,0.754,0.942,0.565,0.142,0.108,1.131,2.450
0.790,0.076,0.865,0.714,0.060,0.734,1.655,1.017
0.759,0.236,0.995,0.523,0.179,0.614,1.754,1.466
0.856,0.595,1.451,0.261,0.510,0.537,2.308,2.642
0.449,0.304,0.753,0.145,0.136,0.344,1.202,1.360
0.945,0.133,1.078,0.812,0.126,0.834,2.023,1.344
0.574,0.422,0.996,0.152,0.242,0.404,1.570,1.839
0.457,0.592,1.049,0.135,0.271,0.287,1.506,2.233
0.205,0.509,0.714,0.304,0.104,0.136,0.919,1.731
0.932,0.411,1.343,0.521,0.383,0.660,2.275,2.165
0.435,0.926,1.361,0.491,0.403,0.226,1.796,3.213
0.045,0.768,0.813,0.723,0.034,0.025,0.857,2.348
0.344,0.644,0.988,0.300,0.222,0.209,1.333,2.276
0.028,0.125,0.153,0.097,0.004,0.025,0.181,0.404
0.449,0.946,1.396,0.497,0.425,0.231,1.845,3.288
0.157,0.675,0.832,0.518,0.106,0.094,0.989,2.181
0.447,0.747,1.195,0.300,0.334,0.256,1.642,2.689
0.872,0.534,1.406,0.338,0.466,0.569,2.279,2.474
0.204,0.820,1.024,0.615,0.167,0.112,1.228,2.663
0.109,0.734,0.843,0.626,0.080,0.063,0.952,2.312
0.587,0.625,1.212,0.038,0.367,0.361,1.799,2.462
0.447,0.570,1.017,0.124,0.255,0.285,1.464,2.158
0.614,0.212,0.826,0.402,0.130,0.507,1.440,1.250
0.238,0.095,0.333,0.142,0.023,0.217,0.571,0.524
0.064,0.352,0.417,0.288,0.023,0.048,0.481,1.121
0.363,0.219,0.583,0.144,0.080,0.298,0.946,1.022
0.809,0.274,1.083,0.535,0.222,0.635,1.892,1.631
0.310,0.629,0.939,0.318,0.195,0.191,1.249,2.196
0.521,0.721,1.242,0.200,0.376,0.303,1.763,2.683
0.613,0.105,0.718,0.509,0.064,0.555,1.331,0.927
0.380,0.285,0.665,0.095,0.108,0.295,1.045,1.235
0.449,0.685,1.134,0.236,0.307,0.266,1.582,2.503
0.777,0.165,0.942,0.612,0.128,0.667,1.719,1.272
0.273,0.795,1.068,0.522,0.217,0.152,1.341,2.658
0.046,0.151,0.197,0.104,0.007,0.040,0.243,0.498
0.821,0.333,1.153,0.488,0.273,0.616,1.974,1.818
0.610,0.581,1.190,0.029,0.354,0.386,1.800,2.352
0.776,0.645,1.421,0.131,0.500,0.472,2.197,2.711
0.461,0.809,1.270,0.348,0.373,0.255,1.731,2.888
0.463,0.229,0.692,0.234,0.106,0.377,1.156,1.151
0.526,0.023,0.549,0.503,0.012,0.514,1.075,0.594
0.531,0.413,0.943,0.118,0.219,0.376,1.474,1.769
0.869,0.981,1.850,0.112,0.853,0.439,2.720,3.813
0.167,0.300,0.467,0.133,0.050,0.129,0.635,1.068
0.161,0.282,0.444,0.121,0.046,0.126,0.605,1.008
