0.763,0.827,1.590,0.888,1.324,1.176,3.801,4.163,0.362
0.704,0.110,0.814,1.615,0.824,1.331,3.234,1.461,1.773
0.205,0.274,0.479,0.762,1.718,1.309,1.315,2.291,0.976
0.268,0.314,0.582,0.357,1.766,0.630,0.942,1.934,0.992
0.461,0.479,0.940,0.136,0.387,0.052,2.433,0.905,1.528
0.567,0.347,0.914,0.077,0.849,0.066,1.164,2.591,1.427
0.255,0.103,0.358,0.111,1.716,0.190,1.219,1.584,0.364
0.829,0.555,1.384,0.573,0.784,0.449,2.019,1.617,0.403
0.457,0.302,0.759,0.824,0.984,0.811,0.652,0.590,0.062
0.046,0.657,0.703,0.474,0.122,0.058,2.357,0.434,1.922
0.635,0.822,1.458,1.476,0.611,0.902,3.815,3.290,0.525
0.299,0.798,1.097,1.186,1.273,1.510,0.522,1.141,0.619
0.297,0.890,1.187,1.828,1.782,3.256,2.664,1.408,1.256
0.603,0.234,0.837,1.920,0.476,0.913,3.985,3.281,0.705
0.658,0.374,1.032,1.809,0.854,1.544,1.886,4.465,2.580
0.201,0.318,0.519,0.451,1.225,0.553,4.011,3.023,0.988
0.333,0.741,1.074,0.387,1.545,0.598,3.561,0.776,2.784
0.632,0.919,1.551,1.847,0.969,1.789,2.098,4.531,2.433
0.518,0.079,0.597,0.345,0.908,0.313,0.565,2.663,2.099
0.356,0.770,1.126,1.162,1.348,1.566,2.474,2.483,0.009
0.195,0.299,0.494,0.727,0.881,0.641,3.517,1.954,1.563
0.313,0.483,0.796,0.838,0.112,0.094,1.291,1.974,0.683
0.643,0.374,1.018,1.282,0.238,0.305,1.286,3.439,2.153
0.330,0.843,1.174,0.633,0.095,0.060,4.514,1.708,2.806
0.215,0.721,0.935,0.595,1.782,1.061,3.432,4.022,0.590
0.706,0.832,1.538,0.964,1.407,1.356,1.010,0.098,0.912
0.641,0.318,0.959,0.576,0.816,0.470,3.972,3.428,0.544
0.045,0.088,0.134,0.353,1.563,0.552,1.220,0.673,0.546
0.350,0.337,0.688,0.887,0.100,0.088,1.099,0.422,0.677
0.029,0.783,0.812,0.897,1.188,1.065,4.224,2.003,2.221
0.849,0.493,1.342,1.187,1.809,2.148,1.670,1.029,0.641
0.229,0.868,1.097,0.661,0.388,0.257,3.545,2.518,1.028
0.220,0.441,0.662,0.378,0.871,0.329,2.631,0.433,2.198
0.874,0.979,1.853,0.235,0.032,0.007,3.440,3.819,0.378
0.401,0.563,0.964,1.757,1.511,2.655,4.322,2.145,2.177
0.535,0.460,0.995,0.174,1.159,0.202,4.096,4.469,0.373
0.348,0.917,1.265,0.027,1.989,0.054,4.656,2.298,2.358
0.156,0.097,0.253,0.756,0.397,0.300,1.230,1.128,0.102
0.880,0.733,1.613,0.638,1.943,1.241,2.636,3.727,1.090
0.553,0.150,0.702,1.059,0.926,0.981,2.980,0.324,2.656
0.433,0.227,0.660,0.345,1.967,0.679,3.627,2.626,1.001
0.218,0.852,1.070,1.237,0.785,0.971,2.548,2.423,0.125
0.252,0.241,0.493,0.666,0.522,0.348,4.868,4.557,0.312
0.682,0.572,1.255,1.256,0.506,0.635,4.374,2.152,2.222
0.910,0.553,1.463,0.758,1.790,1.357,0.578,1.719,1.141
0.692,0.741,1.433,1.026,0.983,1.008,0.586,3.029,2.443
0.906,0.485,1.391,1.358,1.536,2.085,1.695,3.062,1.368
0.538,0.069,0.607,1.049,1.776,1.863,1.151,3.410,2.259
0.217,0.419,0.636,1.858,0.299,0.556,2.736,4.562,1.826
0.519,0.784,1.303,1.763,1.866,3.290,2.525,3.555,1.031
0.315,0.931,1.245,0.305,1.678,0.511,3.357,1.926,1.431
0.368,0.480,0.848,1.508,1.177,1.776,3.152,3.019,0.133
0.523,0.282,0.806,1.971,1.571,3.096,4.463,3.685,0.778
0.274,0.539,0.813,1.363,1.804,2.460,3.137,4.825,1.688
0.908,0.629,1.537,1.850,0.666,1.232,3.423,2.827,0.596
0.535,0.718,1.254,1.477,0.971,1.435,0.999,0.985,0.014
0.560,0.507,1.067,1.993,0.382,0.761,3.733,2.301,1.433
0.619,0.962,1.580,0.772,1.672,1.291,1.745,3.638,1.893
0.634,0.688,1.322,1.808,1.886,3.410,4.056,3.915,0.142
0.274,0.115,0.388,1.108,1.610,1.784,3.727,2.666,1.061
0.260,0.309,0.570,1.002,1.632,1.635,2.322,1.576,0.746
0.197,0.811,1.008,0.823,1.871,1.541,3.121,4.977,1.856
0.289,0.532,0.821,1.799,1.025,1.844,4.805,3.478,1.327
0.563,0.815,1.378,1.790,0.376,0.673,4.520,0.021,4.499
0.787,0.452,1.239,1.360,1.825,2.482,0.759,3.734,2.976
0.034,0.593,0.627,0.832,0.076,0.063,4.207,1.880,2.327
0.461,0.172,0.633,0.533,1.796,0.957,2.839,3.754,0.915
0.044,0.182,0.226,1.681,0.369,0.620,1.919,2.489,0.570
0.427,0.060,0.487,0.166,1.342,0.223,0.964,0.109,0.854
0.632,0.527,1.159,0.767,0.770,0.591,2.616,4.882,2.266
0.450,0.876,1.326,1.634,1.479,2.418,3.555,1.454,2.102
0.653,0.365,1.017,1.758,0.345,0.607,1.792,2.705,0.913
0.529,0.580,1.109,1.606,1.494,2.399,3.884,3.060,0.824
0.275,0.763,1.038,1.721,0.522,0.898,1.625,3.630,2.004
0.590,0.992,1.583,1.839,0.935,1.719,3.752,0.224,3.528
0.712,0.351,1.062,0.641,0.309,0.198,2.563,3.181,0.617
0.688,0.432,1.120,0.318,0.624,0.198,3.139,3.553,0.414
0.655,0.404,1.060,1.131,1.850,2.093,0.469,1.051,0.582
0.239,0.647,0.886,1.595,1.743,2.781,1.103,2.594,1.490
0.942,0.305,1.247,1.247,1.825,2.276,1.964,2.676,0.713
0.599,0.994,1.593,1.991,1.880,3.744,4.082,2.683,1.399
0.768,0.638,1.406,0.898,1.166,1.047,3.396,4.285,0.888
0.546,0.175,0.721,0.129,1.752,0.226,0.499,3.028,2.529
0.490,0.402,0.892,0.849,0.471,0.400,1.229,0.285,0.944
0.938,0.221,1.160,0.331,1.158,0.383,3.097,0.308,2.789
0.767,0.900,1.667,1.250,1.340,1.674,3.860,2.837,1.023
0.733,0.418,1.151,1.009,0.006,0.006,2.025,4.011,1.986
0.810,0.552,1.362,0.932,0.243,0.227,0.002,1.357,1.355
0.515,0.564,1.079,0.600,0.394,0.236,1.461,2.729,1.269
0.598,0.705,1.303,0.214,1.069,0.228,0.841,3.671,2.830
0.357,0.821,1.179,1.398,0.036,0.050,0.660,3.131,2.470
0.976,0.206,1.182,1.032,0.992,1.023,0.641,2.430,1.790
0.506,0.857,1.364,1.525,1.797,2.741,2.563,1.081,1.483
0.681,0.361,1.041,0.073,0.387,0.028,2.209,2.327,0.117
0.957,0.726,1.682,0.932,1.282,1.195,0.699,3.771,3.072
0.845,0.343,1.188,1.033,0.181,0.187,0.988,0.045,0.943
0.624,0.034,0.658,0.995,1.229,1.223,4.262,2.776,1.486
0.310,0.473,0.783,1.051,1.352,1.421,3.643,3.791,0.148
0.512,0.583,1.096,1.139,1.618,1.844,1.914,4.081,2.167
0.986,0.647,1.633,1.832,1.931,3.537,4.315,2.472,1.843
0.680,0.550,1.230,0.282,1.572,0.444,0.830,4.013,3.183
0.809,0.334,1.142,1.625,0.760,1.234,0.066,2.966,2.900
0.576,0.415,0.991,0.092,0.491,0.045,1.627,1.573,0.054
0.740,0.905,1.644,1.205,1.758,2.118,4.071,0.332,3.739
0.189,0.133,0.322,1.224,1.378,1.686,0.061,3.528,3.467
0.631,0.823,1.455,0.664,1.561,1.037,4.738,2.091,2.646
0.133,0.320,0.453,1.566,0.257,0.402,4.198,0.197,4.001
0.985,0.458,1.444,0.565,0.956,0.541,3.224,1.789,1.435
0.846,0.401,1.247,1.892,0.641,1.212,4.644,3.251,1.393
0.382,0.677,1.059,1.789,0.019,0.034,1.018,1.454,0.435
0.965,0.443,1.407,1.199,1.641,1.968,2.164,4.291,2.128
0.694,0.345,1.039,1.481,0.154,0.228,3.109,0.720,2.389
0.077,0.486,0.563,0.852,0.391,0.333,3.702,1.145,2.558
0.232,0.694,0.926,1.802,1.467,2.644,0.370,4.657,4.287
0.311,0.541,0.852,0.976,1.591,1.553,0.211,2.306,2.094
0.699,0.640,1.339,0.884,0.211,0.187,2.595,3.057,0.461
0.619,0.783,1.401,0.067,1.625,0.109,0.517,0.549,0.032
0.224,0.391,0.615,1.991,1.981,3.943,1.942,1.828,0.113
0.718,0.580,1.298,0.949,1.872,1.776,2.023,1.624,0.400
0.477,0.996,1.473,0.187,0.533,0.100,1.554,1.400,0.154
0.235,0.176,0.411,0.301,1.575,0.474,0.100,0.706,0.606
0.541,0.508,1.048,0.960,0.139,0.134,0.591,2.078,1.487
0.143,0.458,0.601,0.436,1.470,0.641,2.058,3.741,1.684
0.997,0.408,1.406,0.888,0.448,0.397,2.881,1.392,1.489
0.858,0.367,1.226,0.554,0.312,0.173,2.522,3.148,0.626
0.562,0.262,0.824,0.379,1.736,0.658,3.194,0.807,2.387
0.972,0.251,1.223,1.358,0.625,0.848,2.073,2.329,0.255
0.822,0.450,1.272,1.687,1.708,2.882,2.166,2.560,0.394
0.733,0.365,1.098,0.661,0.860,0.568,4.680,3.564,1.116
0.135,0.680,0.815,0.330,0.327,0.108,0.224,3.161,2.936
0.451,0.414,0.865,1.549,0.820,1.271,3.122,3.300,0.179
0.172,0.273,0.446,1.791,0.281,0.503,1.285,1.685,0.400
0.921,0.177,1.097,1.150,0.088,0.101,4.602,4.982,0.380
0.670,0.386,1.057,1.185,1.963,2.326,4.959,1.279,3.680
0.202,0.190,0.392,1.508,0.172,0.259,0.442,1.325,0.883
0.140,0.756,0.896,0.508,0.441,0.224,1.399,0.473,0.926
0.422,0.482,0.904,1.575,0.288,0.454,3.962,1.539,2.422
0.562,0.731,1.293,1.201,0.870,1.045,1.603,2.004,0.401
0.360,0.083,0.443,1.794,1.087,1.951,1.101,1.616,0.515
0.523,0.444,0.967,0.753,1.899,1.430,1.556,0.640,0.916
0.269,0.413,0.682,0.704,1.004,0.707,0.778,4.577,3.799
0.281,0.546,0.827,1.782,1.913,3.408,2.408,0.896,1.513
0.073,0.690,0.763,1.163,1.193,1.387,3.749,1.374,2.375
0.670,0.724,1.395,1.174,1.877,2.205,3.975,2.339,1.636
0.224,0.463,0.687,0.130,1.744,0.226,1.326,1.265,0.061
0.654,0.703,1.357,0.222,0.293,0.065,4.217,4.597,0.380
0.556,0.516,1.072,1.632,0.903,1.474,3.807,0.947,2.860
0.361,0.058,0.419,0.631,0.347,0.219,1.925,1.201,0.724
0.511,0.791,1.302,1.403,0.983,1.380,3.683,2.970,0.713
0.335,0.327,0.662,0.422,1.936,0.816,1.365,0.687,0.678
0.224,0.952,1.176,0.420,1.139,0.479,0.614,0.987,0.373
0.934,0.379,1.313,0.158,0.336,0.053,1.422,0.546,0.877
0.081,0.425,0.506,0.531,0.973,0.516,3.295,1.577,1.718
0.154,0.791,0.945,0.243,1.521,0.370,2.087,3.587,1.501
0.800,0.027,0.827,0.415,1.698,0.705,1.646,3.697,2.051
0.452,0.858,1.311,1.319,1.739,2.294,0.736,3.560,2.824
0.838,0.991,1.829,0.699,1.433,1.002,0.786,2.162,1.376
0.630,0.362,0.992,1.899,1.971,3.744,2.169,4.678,2.509
0.579,0.651,1.231,0.654,0.655,0.428,2.469,4.222,1.752
0.646,0.734,1.380,1.356,1.380,1.872,3.991,4.048,0.057
0.863,0.817,1.681,0.118,1.599,0.188,0.389,0.438,0.049
0.300,0.656,0.956,0.867,1.419,1.231,2.962,0.386,2.576
0.298,0.380,0.678,0.645,0.447,0.288,4.947,2.119,2.828
0.722,0.862,1.584,0.797,1.719,1.369,5.000,4.173,0.827
0.038,0.004,0.042,1.162,0.677,0.786,1.285,3.654,2.369
0.585,0.153,0.739,1.560,1.283,2.001,2.110,3.548,1.438
0.249,0.840,1.089,0.818,0.947,0.775,1.224,1.857,0.632
0.635,0.950,1.585,0.852,0.773,0.658,3.430,1.988,1.442
0.968,0.365,1.333,0.151,1.428,0.216,1.871,3.804,1.933
0.725,0.466,1.191,0.445,0.634,0.282,3.329,0.347,2.982
0.254,0.355,0.608,0.082,0.085,0.007,3.835,3.590,0.245
0.078,0.453,0.531,1.212,0.650,0.788,3.863,3.240,0.623
0.762,0.513,1.275,0.991,0.070,0.069,3.426,4.514,1.088
0.354,0.291,0.645,1.361,0.058,0.080,4.221,2.750,1.470
0.050,0.589,0.639,0.984,1.610,1.584,3.021,4.725,1.704
0.124,0.379,0.503,0.489,0.224,0.110,1.318,4.453,3.136
0.547,0.433,0.980,0.064,1.371,0.088,0.403,1.457,1.054
0.472,0.557,1.028,1.736,1.526,2.648,4.001,4.730,0.729
0.670,0.272,0.942,1.803,1.496,2.698,0.041,2.199,2.157
0.328,0.699,1.028,1.975,1.893,3.740,3.831,0.915,2.916
0.654,0.084,0.737,1.604,1.904,3.056,2.458,4.129,1.671
0.233,0.352,0.585,1.510,0.523,0.789,4.392,4.365,0.027
0.029,0.762,0.791,1.039,0.047,0.048,0.931,3.374,2.443
0.751,0.098,0.849,0.981,1.656,1.625,2.508,4.365,1.857
0.064,0.877,0.941,1.308,0.298,0.390,1.837,3.224,1.387
0.288,0.928,1.216,1.223,0.421,0.514,2.793,3.950,1.157
0.968,0.612,1.580,0.024,1.508,0.036,0.082,3.096,3.015
0.665,0.207,0.872,0.283,1.192,0.338,0.709,1.968,1.259
0.961,0.801,1.761,0.592,0.319,0.189,1.590,0.231,1.360
0.432,0.091,0.523,1.553,0.483,0.749,1.379,4.485,3.106
0.889,0.856,1.745,0.659,1.387,0.914,1.657,1.269,0.388
0.398,0.621,1.018,1.379,0.670,0.923,1.806,2.930,1.124
0.738,0.703,1.441,1.786,1.093,1.953,3.046,2.305,0.741
0.598,0.562,1.161,0.408,1.500,0.613,2.326,0.494,1.832
0.717,0.925,1.642,1.047,1.122,1.175,1.120,0.873,0.247
0.554,0.632,1.186,1.216,1.964,2.389,0.645,3.681,3.036
0.705,0.151,0.856,1.597,0.417,0.665,3.979,3.398,0.581
0.803,0.669,1.473,0.363,0.738,0.267,3.545,0.194,3.351
0.516,0.787,1.303,0.252,0.773,0.195,2.393,0.199,2.194
0.305,0.866,1.170,1.603,0.970,1.554,2.655,3.274,0.619
0.102,0.494,0.596,0.172,0.553,0.095,4.910,2.333,2.577
0.509,0.629,1.138,1.292,1.627,2.102,4.725,3.103,1.623
0.596,0.562,1.158,0.194,0.449,0.087,3.339,1.509,1.830
0.833,0.582,1.416,1.580,0.641,1.013,2.444,3.821,1.378
0.547,0.188,0.734,1.886,0.231,0.435,1.171,1.873,0.701
0.212,0.037,0.248,0.187,0.761,0.143,1.239,4.300,3.061
0.638,0.609,1.247,0.567,0.330,0.187,4.041,2.126,1.915
0.260,0.821,1.081,1.200,1.305,1.567,1.138,4.044,2.906
0.895,0.466,1.361,1.265,0.578,0.732,0.780,0.671,0.109
0.054,0.419,0.473,1.904,1.048,1.995,2.672,1.737,0.935
0.984,0.850,1.834,1.265,0.117,0.148,3.416,2.993,0.424
0.002,0.927,0.929,1.966,0.248,0.488,4.732,1.614,3.118
0.602,0.321,0.923,0.849,1.322,1.123,0.737,3.518,2.781
0.159,0.545,0.704,0.355,0.645,0.229,4.833,3.200,1.633
0.102,0.893,0.994,0.082,0.498,0.041,4.054,2.082,1.972
0.513,0.856,1.369,0.651,1.674,1.090,4.541,0.566,3.975
0.334,0.827,1.162,1.284,1.283,1.648,4.327,0.106,4.221
0.385,0.878,1.262,0.007,1.673,0.012,0.671,2.037,1.366
0.382,0.825,1.207,0.281,0.348,0.098,3.088,0.474,2.614
0.258,0.238,0.496,1.344,1.605,2.157,2.380,3.261,0.881
0.847,0.615,1.462,0.613,1.651,1.013,1.063,3.795,2.732
0.970,0.762,1.732,0.265,1.545,0.409,4.841,4.076,0.764
0.308,0.807,1.115,0.982,1.029,1.010,2.604,3.489,0.884
0.554,0.019,0.573,1.953,0.449,0.877,1.789,1.013,0.776
0.416,0.101,0.517,0.281,1.897,0.534,4.949,1.228,3.721
0.288,0.040,0.328,0.556,1.857,1.032,0.737,3.543,2.805
0.702,0.583,1.285,0.999,1.833,1.832,3.303,4.141,0.838
0.937,0.738,1.675,0.491,1.637,0.804,0.578,0.086,0.493
0.373,0.293,0.666,0.349,1.621,0.566,3.178,0.736,2.442
0.682,0.115,0.798,0.829,1.486,1.233,2.482,3.350,0.868
0.880,0.107,0.987,1.733,1.254,2.174,0.807,2.603,1.797
0.345,0.202,0.546,1.529,1.591,2.432,2.634,1.312,1.322
0.492,0.108,0.600,0.976,0.718,0.701,2.886,4.682,1.796
0.617,0.064,0.680,0.298,1.903,0.568,0.196,2.001,1.805
0.741,0.798,1.539,1.411,0.147,0.208,1.561,3.676,2.115
0.728,0.821,1.549,0.612,1.158,0.709,0.731,3.396,2.665
0.137,0.221,0.358,0.590,1.358,0.801,1.059,2.855,1.795
0.512,0.750,1.261,0.128,0.766,0.098,0.983,4.636,3.652
0.130,0.902,1.032,1.411,0.729,1.029,1.153,4.300,3.147
0.811,0.744,1.555,0.861,0.674,0.580,1.593,2.756,1.164
0.221,0.298,0.519,1.112,1.521,1.691,1.536,0.840,0.696
0.055,0.821,0.876,1.666,0.784,1.306,1.724,2.675,0.951
0.066,0.172,0.238,0.369,0.702,0.259,2.763,4.990,2.227
0.972,0.351,1.322,1.169,0.644,0.752,0.854,3.057,2.204
0.049,0.711,0.760,0.563,1.422,0.801,3.476,0.634,2.842
0.307,0.136,0.443,0.875,0.838,0.733,3.211,3.523,0.312
0.169,0.872,1.041,1.120,1.273,1.426,1.629,4.384,2.755
0.762,0.752,1.515,1.644,0.002,0.003,0.928,3.731,2.803
0.460,0.956,1.416,1.357,1.085,1.473,0.182,4.350,4.168
0.614,0.584,1.198,0.630,0.062,0.039,4.601,1.555,3.046
0.068,0.046,0.114,0.164,1.722,0.282,4.969,2.692,2.277
0.944,0.872,1.815,0.555,1.254,0.695,2.669,0.892,1.778
0.474,0.705,1.179,1.976,0.489,0.965,3.856,0.218,3.638
0.114,0.773,0.886,0.865,1.655,1.432,0.144,0.547,0.402
0.471,0.542,1.014,0.344,0.398,0.137,3.308,2.915,0.392
0.406,0.304,0.710,0.317,1.465,0.465,2.790,4.518,1.728
0.829,0.049,0.878,0.883,1.473,1.301,0.940,4.342,3.402
0.403,0.312,0.715,1.110,0.841,0.934,4.066,1.399,2.667
0.324,0.699,1.022,1.023,0.206,0.211,1.608,1.416,0.192
0.250,0.927,1.176,0.341,0.050,0.017,2.621,1.069,1.552
0.453,0.955,1.408,1.173,1.392,1.633,2.654,2.957,0.304
0.755,0.573,1.328,1.857,1.071,1.989,4.066,0.200,3.865
0.721,0.984,1.705,0.090,1.898,0.171,3.856,2.034,1.822
0.037,0.471,0.508,1.692,0.646,1.093,3.500,1.961,1.539
0.671,0.489,1.160,1.554,0.881,1.369,3.383,4.468,1.085
0.234,0.958,1.191,1.345,0.635,0.854,1.454,0.916,0.539
0.544,0.019,0.562,1.460,1.698,2.479,4.613,4.156,0.456
0.654,0.060,0.713,0.826,1.136,0.938,1.118,4.017,2.899
0.836,0.037,0.874,0.941,0.011,0.010,0.904,2.972,2.068
0.701,0.504,1.205,0.098,0.743,0.073,1.332,0.948,0.384
0.458,0.491,0.949,0.258,1.541,0.397,0.081,4.371,4.290
0.238,0.981,1.219,0.740,0.727,0.538,1.069,1.682,0.613
0.582,0.071,0.653,0.723,1.669,1.206,3.264,0.423,2.841
0.773,0.952,1.724,0.281,1.661,0.466,4.193,4.680,0.487
0.560,0.670,1.230,0.133,1.476,0.196,4.725,2.283,2.442
0.261,0.743,1.004,0.769,1.509,1.161,2.523,1.652,0.871
0.555,0.678,1.233,1.277,0.713,0.911,1.979,3.575,1.596
0.505,0.246,0.751,1.761,1.084,1.909,0.564,1.344,0.780
0.336,0.588,0.924,1.532,1.444,2.212,1.848,4.698,2.850
0.694,0.522,1.217,0.828,1.705,1.412,3.426,4.173,0.747
0.328,0.366,0.693,0.849,0.533,0.453,1.131,2.785,1.654
0.330,0.779,1.110,0.273,0.855,0.233,4.448,2.627,1.821
0.321,0.834,1.155,1.376,1.990,2.739,0.292,3.631,3.339
0.033,0.764,0.797,0.453,1.219,0.553,0.557,2.146,1.589
0.665,0.591,1.257,0.062,0.725,0.045,0.198,1.942,1.745
0.442,0.090,0.532,1.140,1.052,1.199,0.663,2.595,1.932
0.049,0.340,0.389,1.405,0.403,0.566,4.101,3.333,0.768
0.049,0.250,0.299,1.337,0.316,0.422,2.552,3.514,0.963
0.548,0.930,1.477,1.674,0.828,1.386,4.706,3.840,0.866
0.647,0.523,1.169,0.236,1.949,0.460,1.821,1.260,0.561
0.486,0.389,0.875,0.115,1.057,0.121,2.533,0.889,1.644
0.680,0.295,0.975,0.539,1.476,0.796,3.240,4.350,1.110
0.847,0.210,1.056,1.143,1.905,2.177,3.415,0.271,3.144
0.205,0.470,0.675,1.303,1.873,2.440,0.357,3.590,3.233
0.035,0.177,0.212,0.753,0.409,0.308,3.895,0.249,3.646
0.179,0.351,0.530,1.459,1.128,1.645,3.254,3.288,0.033
0.760,0.708,1.468,1.889,1.674,3.163,1.194,1.280,0.086
0.098,0.740,0.838,0.950,0.783,0.744,2.485,4.366,1.881
0.540,0.584,1.124,0.327,0.989,0.324,3.461,1.447,2.014
0.246,0.734,0.980,0.877,0.625,0.548,1.523,4.378,2.855
0.415,0.863,1.278,1.407,0.528,0.742,2.974,3.310,0.336
0.519,0.431,0.951,0.519,1.366,0.710,0.775,4.279,3.504
0.384,0.556,0.940,0.769,1.982,1.525,2.971,3.102,0.131
0.421,0.981,1.402,1.088,0.777,0.845,0.656,2.117,1.460
0.657,0.608,1.266,0.394,1.046,0.412,0.403,3.593,3.190
0.399,0.286,0.685,0.769,1.501,1.155,4.842,1.579,3.263
0.621,0.088,0.709,1.804,0.291,0.525,3.404,4.687,1.283
0.605,0.176,0.780,1.143,1.195,1.366,1.943,0.109,1.834
0.281,0.572,0.853,0.536,1.759,0.943,2.979,2.858,0.121
0.639,0.138,0.777,0.501,1.267,0.635,0.980,3.275,2.295
0.502,0.306,0.808,1.856,1.897,3.521,4.097,1.717,2.380
0.733,0.217,0.951,1.597,0.927,1.480,1.705,3.465,1.760
0.824,0.453,1.277,0.186,0.190,0.035,3.421,4.041,0.620
0.923,0.779,1.702,0.475,1.769,0.841,3.991,0.470,3.520
0.749,0.096,0.846,1.776,0.028,0.050,0.528,4.876,4.348
0.778,0.747,1.525,0.134,1.270,0.171,1.093,1.140,0.047
0.801,0.987,1.788,0.692,1.438,0.995,3.968,2.155,1.814
0.675,0.198,0.873,0.162,1.105,0.179,1.958,3.228,1.269
0.593,0.288,0.881,1.982,1.055,2.092,3.532,3.700,0.168
0.012,0.570,0.581,0.682,0.152,0.103,4.645,4.566,0.079
0.922,0.355,1.277,0.363,0.928,0.337,2.621,3.912,1.290
0.567,0.679,1.246,1.779,1.839,3.273,1.223,1.334,0.112
0.720,0.208,0.928,1.060,1.543,1.636,3.602,2.211,1.391
0.941,0.317,1.258,0.620,0.904,0.560,2.426,1.803,0.623
0.035,0.970,1.005,0.929,0.047,0.044,4.783,0.145,4.638
0.139,0.260,0.399,0.035,1.373,0.049,1.184,3.755,2.571
0.670,0.712,1.383,1.718,0.106,0.182,1.653,3.847,2.194
0.037,0.469,0.506,0.523,1.867,0.977,0.326,1.719,1.393
0.563,0.325,0.889,0.965,1.253,1.209,3.875,2.476,1.399
0.757,0.205,0.962,0.510,0.152,0.077,4.301,4.369,0.068
0.750,0.059,0.809,0.506,1.190,0.603,3.722,1.186,2.536
0.069,0.568,0.637,0.769,0.984,0.757,3.852,4.193,0.341
0.856,0.759,1.615,1.541,0.085,0.131,3.669,0.881,2.788
0.447,0.744,1.191,1.238,0.710,0.879,3.302,0.786,2.516
0.763,0.614,1.378,1.318,0.868,1.144,3.093,3.658,0.565
0.340,0.905,1.245,1.223,0.040,0.049,1.896,0.536,1.360
0.313,0.522,0.835,1.726,1.754,3.027,1.426,4.344,2.918
0.441,0.537,0.978,1.540,0.693,1.066,4.814,0.886,3.928
0.776,0.470,1.246,1.084,0.863,0.935,0.187,1.371,1.184
0.407,0.466,0.873,1.765,1.263,2.229,0.072,4.979,4.907
0.760,0.638,1.398,0.200,0.334,0.067,0.098,1.494,1.396
0.432,0.739,1.171,0.729,1.420,1.035,1.823,3.131,1.309
0.328,0.868,1.196,1.008,0.699,0.704,3.889,2.180,1.709
0.788,0.123,0.911,0.189,0.151,0.028,2.381,3.334,0.953
0.143,0.448,0.591,1.319,0.381,0.503,4.688,2.292,2.396
0.318,0.987,1.305,1.357,1.823,2.474,3.633,3.930,0.296
0.905,0.944,1.849,0.665,0.131,0.087,3.017,1.786,1.231
0.541,0.359,0.900,1.659,0.513,0.852,4.350,3.059,1.291
0.058,0.954,1.012,1.275,0.662,0.844,2.913,2.826,0.087
0.328,0.573,0.901,0.358,0.918,0.328,0.328,2.838,2.510
0.738,0.115,0.853,0.692,1.318,0.912,1.552,0.347,1.205
0.717,0.811,1.528,0.067,0.870,0.058,0.596,3.868,3.272
0.267,0.707,0.974,1.209,0.625,0.755,2.057,4.864,2.807
0.431,0.693,1.124,0.740,0.458,0.339,0.576,4.900,4.324
0.475,0.226,0.701,0.171,0.156,0.027,4.042,0.263,3.780
0.879,0.346,1.225,1.083,0.560,0.607,1.682,4.778,3.097
0.316,0.825,1.142,1.252,1.831,2.293,0.330,0.834,0.505
0.922,0.764,1.685,0.941,1.330,1.251,4.764,1.915,2.849
0.816,0.252,1.068,0.361,0.023,0.008,4.120,2.418,1.703
0.789,0.434,1.224,1.265,1.616,2.045,2.858,2.497,0.361
0.444,0.229,0.673,1.027,1.360,1.397,1.861,4.001,2.140
0.719,0.865,1.584,0.225,0.948,0.213,0.358,0.290,0.068
0.862,0.645,1.507,1.458,1.588,2.315,2.594,0.657,1.937
0.515,0.941,1.456,1.954,0.707,1.381,1.725,2.132,0.407
0.802,0.607,1.408,1.898,0.618,1.172,4.973,0.686,4.287
0.031,0.414,0.445,0.886,0.827,0.733,2.946,3.572,0.626
0.246,0.143,0.389,1.001,1.351,1.353,2.425,3.274,0.849
0.246,0.240,0.486,0.073,1.194,0.088,4.768,0.397,4.371
0.761,0.289,1.050,0.609,0.524,0.319,2.210,2.987,0.777
0.859,0.368,1.227,0.550,1.104,0.608,4.375,3.530,0.845
0.137,0.210,0.347,0.970,1.702,1.651,2.392,0.607,1.784
0.369,0.887,1.256,0.788,1.572,1.238,0.936,2.811,1.875
0.624,0.359,0.982,0.093,1.275,0.118,2.792,0.924,1.869
0.355,0.637,0.992,1.002,0.183,0.183,2.824,0.731,2.093
0.918,0.852,1.769,1.560,1.546,2.412,3.624,4.606,0.982
0.151,0.920,1.070,0.255,0.550,0.141,0.690,2.837,2.147
0.604,0.290,0.894,0.398,0.899,0.358,4.347,4.119,0.228
0.271,0.642,0.913,0.603,1.733,1.045,2.997,2.162,0.835
0.201,0.043,0.244,0.864,1.120,0.968,4.165,1.300,2.865
0.442,0.322,0.764,0.942,0.769,0.725,2.134,2.450,0.315
0.441,0.620,1.060,0.724,0.438,0.317,4.357,1.039,3.318
0.951,0.489,1.440,0.223,0.243,0.054,1.923,2.209,0.287
0.211,0.590,0.801,0.466,1.841,0.858,4.938,3.856,1.082
0.198,0.042,0.240,0.684,1.634,1.118,3.276,3.827,0.552
0.134,0.886,1.019,1.070,0.981,1.050,1.279,2.844,1.565
0.423,0.288,0.711,1.467,0.218,0.321,0.394,4.550,4.157
0.692,0.086,0.778,1.910,0.231,0.442,2.812,1.254,1.558
0.703,0.981,1.685,1.539,1.435,2.209,4.213,1.411,2.802
