0.147,0.294
0.043,0.087
0.875,1.750
0.862,1.725
0.675,1.350
0.681,1.363
0.379,0.758
0.924,1.849
0.761,1.522
0.013,0.026
0.717,1.434
0.489,0.978
0.945,1.890
0.183,0.365
0.263,0.527
0.921,1.843
0.904,1.807
0.824,1.647
0.390,0.780
0.571,1.143
0.044,0.088
0.010,0.019
0.929,1.858
0.696,1.392
0.278,0.556
0.494,0.987
0.254,0.507
0.582,1.163
0.837,1.675
0.736,1.472
0.560,1.120
0.676,1.352
0.375,0.750
0.063,0.126
0.102,0.204
0.296,0.592
0.270,0.539
0.100,0.200
0.611,1.223
0.065,0.130
0.582,1.163
0.344,0.687
0.786,1.571
0.833,1.666
0.751,1.502
0.207,0.414
0.121,0.242
0.707,1.414
0.981,1.963
0.497,0.994
0.844,1.687
0.709,1.417
0.761,1.521
0.541,1.081
0.055,0.109
0.893,1.786
0.755,1.511
0.357,0.713
0.800,1.600
0.597,1.194
0.778,1.557
0.815,1.631
0.593,1.186
0.759,1.518
0.544,1.088
0.181,0.362
0.899,1.797
0.546,1.092
0.708,1.416
0.107,0.215
0.929,1.857
0.367,0.734
0.680,1.360
0.205,0.410
0.227,0.455
0.183,0.367
0.284,0.567
0.054,0.109
0.348,0.696
0.617,1.233
0.964,1.929
0.674,1.348
0.241,0.483
0.680,1.361
0.724,1.449
0.270,0.539
0.520,1.040
0.485,0.970
0.970,1.940
0.020,0.040
0.552,1.104
0.696,1.393
0.328,0.657
0.406,0.812
0.917,1.833
0.083,0.166
0.016,0.032
0.106,0.211
0.919,1.838
1.000,2.000
0.519,1.038
0.317,0.634
0.003,0.006
0.392,0.784
0.738,1.477
0.747,1.495
0.434,0.869
0.364,0.729
0.162,0.325
0.916,1.833
0.006,0.011
0.983,1.967
0.304,0.608
0.538,1.076
0.677,1.355
0.470,0.941
0.361,0.722
0.338,0.677
0.563,1.125
0.077,0.153
0.822,1.644
0.631,1.263
0.931,1.862
0.516,1.032
0.077,0.154
0.198,0.396
0.190,0.379
0.673,1.345
0.453,0.906
0.215,0.429
0.821,1.643
0.396,0.791
0.084,0.168
0.942,1.884
0.851,1.702
0.599,1.199
0.412,0.825
0.624,1.249
0.741,1.481
0.793,1.585
0.987,1.973
0.855,1.709
0.155,0.309
0.619,1.237
0.086,0.173
0.736,1.472
0.396,0.793
0.869,1.737
0.697,1.394
0.631,1.262
0.809,1.618
0.431,0.862
0.296,0.592
0.606,1.212
0.323,0.646
0.462,0.924
0.255,0.509
0.908,1.815
0.589,1.179
0.631,1.262
0.873,1.746
0.915,1.830
0.914,1.827
0.846,1.692
0.262,0.525
0.639,1.278
0.820,1.640
0.051,0.103
0.053,0.106
0.854,1.707
0.103,0.205
0.348,0.696
0.184,0.367
0.209,0.418
0.460,0.920
0.074,0.148
0.735,1.470
0.085,0.171
0.446,0.893
0.212,0.423
0.867,1.733
0.900,1.800
0.748,1.497
0.554,1.108
0.736,1.471
0.190,0.380
0.052,0.105
0.203,0.407
0.635,1.271
0.284,0.569
0.096,0.191
0.275,0.551
0.147,0.293
0.258,0.517
0.535,1.071
0.978,1.957
0.104,0.208
0.920,1.841
0.922,1.844
0.188,0.375
0.471,0.942
0.504,1.007
0.528,1.056
0.536,1.071
0.288,0.575
0.385,0.770
0.401,0.802
0.869,1.738
0.575,1.150
0.643,1.287
0.896,1.792
0.692,1.384
0.980,1.961
0.105,0.210
0.204,0.408
0.929,1.859
0.431,0.863
0.513,1.027
0.441,0.882
0.363,0.725
0.439,0.879
0.026,0.052
0.290,0.580
0.842,1.685
0.656,1.313
0.282,0.564
0.034,0.067
0.279,0.557
0.030,0.061
0.166,0.333
0.184,0.368
0.232,0.464
0.144,0.287
0.368,0.736
0.884,1.768
0.186,0.371
0.710,1.421
0.621,1.243
0.287,0.574
0.674,1.348
0.371,0.743
0.309,0.618
0.270,0.539
0.876,1.752
0.881,1.762
0.711,1.422
0.831,1.662
0.228,0.455
0.913,1.825
0.807,1.614
0.787,1.573
0.534,1.067
0.948,1.896
0.473,0.946
0.517,1.035
0.791,1.581
0.469,0.937
0.138,0.276
0.485,0.969
0.856,1.711
0.071,0.142
0.642,1.285
0.437,0.873
0.434,0.868
0.477,0.953
0.152,0.303
0.706,1.411
0.319,0.639
0.203,0.406
0.315,0.630
0.878,1.755
0.314,0.628
0.018,0.036
0.855,1.710
0.232,0.464
0.571,1.143
0.155,0.311
0.255,0.510
0.626,1.251
0.879,1.759
0.525,1.051
0.141,0.281
0.022,0.044
0.821,1.642
0.247,0.495
0.220,0.440
0.548,1.095
0.558,1.117
0.820,1.640
0.622,1.244
0.005,0.011
0.974,1.948
0.722,1.444
0.848,1.696
0.978,1.956
0.782,1.565
0.918,1.837
0.865,1.729
0.107,0.214
0.741,1.483
0.969,1.937
0.784,1.568
0.507,1.014
0.609,1.218
0.667,1.334
0.184,0.369
0.609,1.218
0.602,1.204
0.915,1.830
0.849,1.698
0.461,0.922
0.291,0.582
0.855,1.710
0.582,1.165
0.162,0.323
0.870,1.739
0.632,1.263
0.747,1.494
0.328,0.657
0.466,0.931
0.690,1.380
0.626,1.251
0.531,1.062
0.633,1.265
0.861,1.721
0.018,0.036
0.701,1.401
0.549,1.097
0.407,0.813
0.306,0.611
0.441,0.883
0.934,1.868
0.533,1.066
0.310,0.621
0.427,0.853
0.531,1.062
0.760,1.520
0.334,0.667
0.380,0.760
0.235,0.470
0.613,1.225
0.787,1.574
0.503,1.005
0.880,1.760
0.120,0.240
0.239,0.478
0.807,1.613
0.216,0.431
0.371,0.743
0.901,1.801
0.104,0.209
0.427,0.853
0.274,0.547
0.961,1.922
0.645,1.290
0.692,1.385
0.382,0.765
0.326,0.652
0.944,1.888
0.408,0.816
0.696,1.393
0.168,0.335
0.575,1.150
0.802,1.604
0.864,1.729
0.168,0.336
0.714,1.429
0.788,1.577
0.511,1.021
0.943,1.887
0.177,0.353
0.252,0.505
0.264,0.527
0.418,0.837
0.231,0.462
0.149,0.298
0.686,1.372
0.665,1.330
0.299,0.598
0.522,1.044
0.353,0.705
0.175,0.350
0.651,1.303
0.649,1.298
0.491,0.981
0.133,0.266
0.901,1.801
0.627,1.254
0.504,1.008
0.102,0.204
0.015,0.029
0.464,0.928
0.686,1.372
0.657,1.314
0.237,0.473
0.488,0.977
0.985,1.970
0.160,0.321
0.727,1.455
0.906,1.812
0.726,1.452
0.746,1.491
0.418,0.836
0.316,0.631
0.062,0.125
0.512,1.023
0.249,0.498
0.888,1.776
0.206,0.413
0.597,1.195
0.643,1.287
0.613,1.226
0.385,0.770
0.130,0.259
0.561,1.123
0.552,1.104
0.511,1.021
0.298,0.597
0.962,1.924
0.116,0.232
0.483,0.966
0.586,1.171
0.183,0.366
0.394,0.788
0.962,1.924
0.081,0.163
0.405,0.809
0.570,1.140
0.700,1.399
0.815,1.630
0.249,0.499
0.503,1.007
0.808,1.617
0.990,1.979
0.204,0.408
0.453,0.906
0.171,0.343
0.274,0.548
0.628,1.256
0.690,1.379
0.791,1.582
0.169,0.337
0.406,0.812
0.024,0.048
0.525,1.050
0.514,1.029
0.592,1.184
0.106,0.212
0.051,0.102
0.944,1.887
0.455,0.909
0.147,0.294
0.234,0.468
0.907,1.814
0.986,1.971
0.367,0.735
0.878,1.756
0.769,1.539
0.547,1.094
0.581,1.161
0.359,0.719
0.190,0.380
0.851,1.702
0.177,0.354
0.374,0.749
0.335,0.670
0.213,0.426
0.274,0.548
0.013,0.026
0.581,1.161
0.450,0.900
0.522,1.044
0.187,0.374
0.137,0.273
0.336,0.672
0.805,1.610
0.951,1.902
0.726,1.452
0.682,1.363
0.222,0.445
0.698,1.396
0.517,1.033
0.001,0.003
0.806,1.612
0.409,0.819
0.234,0.469
0.320,0.640
0.135,0.269
0.741,1.482
0.990,1.980
0.951,1.902
0.447,0.895
0.256,0.511
0.395,0.789
0.181,0.362
0.236,0.471
0.647,1.293
0.809,1.618
0.461,0.922
0.933,1.866
0.438,0.876
0.717,1.434
0.230,0.460
0.688,1.376
0.990,1.980
0.884,1.767
0.192,0.384
0.135,0.271
0.454,0.909
0.214,0.429
0.405,0.811
0.218,0.436
0.007,0.014
0.636,1.272
0.795,1.589
0.213,0.426
0.197,0.393
0.442,0.884
0.367,0.734
0.120,0.240
0.820,1.639
0.719,1.439
0.578,1.157
0.425,0.849
0.326,0.651
0.185,0.369
0.312,0.624
0.612,1.224
0.236,0.472
0.843,1.685
0.862,1.724
0.157,0.314
0.810,1.619
0.261,0.522
0.086,0.172
0.518,1.035
0.709,1.417
0.300,0.601
0.404,0.808
0.881,1.762
0.627,1.254
0.861,1.723
0.474,0.947
0.430,0.860
0.888,1.775
0.808,1.617
0.332,0.665
0.321,0.643
0.773,1.547
0.714,1.428
0.396,0.792
0.725,1.450
0.227,0.454
0.668,1.337
0.248,0.497
0.358,0.715
0.089,0.179
0.821,1.641
0.014,0.029
0.917,1.834
0.263,0.525
0.250,0.500
0.377,0.754
0.186,0.372
0.750,1.501
0.042,0.083
0.797,1.595
0.363,0.725
0.500,0.999
0.267,0.535
0.190,0.380
0.791,1.583
0.379,0.758
0.351,0.703
0.693,1.385
0.296,0.593
0.396,0.793
0.247,0.493
0.061,0.123
0.108,0.216
0.783,1.566
0.759,1.519
0.509,1.018
0.266,0.531
0.887,1.774
0.642,1.284
0.403,0.807
0.226,0.452
0.204,0.408
0.591,1.181
0.385,0.770
0.843,1.686
0.112,0.223
0.561,1.122
0.185,0.371
0.668,1.336
0.331,0.661
0.287,0.573
0.742,1.483
0.633,1.266
0.731,1.462
0.537,1.073
0.494,0.989
0.393,0.785
0.290,0.581
0.530,1.060
0.228,0.456
0.963,1.925
0.620,1.239
0.317,0.633
0.893,1.787
0.361,0.723
0.240,0.480
0.268,0.535
0.267,0.534
0.728,1.457
0.858,1.715
0.110,0.221
0.092,0.183
0.138,0.276
0.152,0.304
0.817,1.634
0.721,1.441
0.131,0.263
0.792,1.584
0.703,1.407
0.953,1.906
0.381,0.763
0.898,1.796
0.650,1.300
0.262,0.523
0.340,0.681
0.732,1.464
0.264,0.528
0.392,0.783
0.347,0.694
0.318,0.635
0.494,0.987
0.186,0.372
0.257,0.513
0.274,0.548
0.101,0.202
0.934,1.869
0.532,1.064
0.730,1.459
0.907,1.813
0.479,0.957
0.728,1.455
0.264,0.528
0.441,0.882
0.739,1.477
0.806,1.612
0.544,1.088
0.414,0.828
0.128,0.256
0.206,0.413
0.337,0.674
0.636,1.273
0.404,0.808
0.891,1.782
0.931,1.861
0.511,1.023
0.214,0.429
0.980,1.960
0.033,0.065
0.834,1.668
0.556,1.113
0.821,1.643
0.125,0.250
0.435,0.870
0.147,0.294
0.648,1.295
0.506,1.012
0.139,0.277
0.375,0.749
0.625,1.250
0.865,1.731
0.531,1.062
0.163,0.325
0.870,1.740
0.975,1.949
0.960,1.920
0.679,1.358
0.027,0.053
0.642,1.284
0.258,0.516
0.743,1.485
0.489,0.979
0.869,1.737
0.837,1.673
0.584,1.168
0.429,0.858
0.008,0.016
0.817,1.635
0.861,1.721
0.454,0.908
0.256,0.511
0.608,1.217
0.206,0.412
0.322,0.644
0.119,0.238
0.074,0.148
0.783,1.567
0.112,0.223
0.726,1.452
0.850,1.700
0.247,0.494
0.468,0.936
0.049,0.098
0.480,0.960
0.876,1.753
0.730,1.460
0.993,1.986
0.645,1.290
0.391,0.782
0.529,1.058
0.769,1.539
0.665,1.329
0.557,1.114
0.794,1.589
0.486,0.971
0.932,1.863
0.349,0.697
0.410,0.820
0.907,1.814
0.145,0.290
0.354,0.708
0.224,0.448
0.091,0.181
0.308,0.617
0.777,1.554
0.691,1.381
0.534,1.067
0.738,1.476
0.252,0.503
0.597,1.194
0.636,1.273
0.278,0.556
0.099,0.199
0.307,0.613
0.196,0.393
0.566,1.133
0.519,1.038
0.645,1.291
0.956,1.912
0.472,0.943
0.765,1.529
0.186,0.373
0.650,1.300
0.369,0.739
0.964,1.928
0.515,1.031
0.103,0.205
0.346,0.692
0.292,0.585
0.266,0.532
0.375,0.750
0.439,0.878
0.215,0.430
0.438,0.877
0.671,1.341
0.507,1.014
0.174,0.347
0.377,0.753
0.175,0.351
0.214,0.428
0.981,1.962
0.523,1.047
0.808,1.617
0.048,0.096
0.596,1.192
0.242,0.485
0.843,1.686
0.310,0.620
0.627,1.255
0.875,1.749
0.733,1.467
0.731,1.462
0.400,0.800
0.734,1.469
0.121,0.243
0.915,1.829
0.927,1.854
0.897,1.794
0.561,1.123
0.735,1.469
0.495,0.990
0.328,0.655
0.446,0.891
0.986,1.971
0.736,1.472
0.067,0.135
0.380,0.760
0.760,1.519
0.144,0.289
0.389,0.779
0.344,0.687
0.275,0.551
0.419,0.838
0.689,1.378
0.382,0.765
0.652,1.303
0.525,1.050
0.120,0.239
0.114,0.227
0.701,1.402
0.014,0.027
0.424,0.848
0.375,0.751
0.444,0.888
0.734,1.468
0.566,1.132
0.910,1.820
0.326,0.653
0.971,1.941
0.318,0.635
0.263,0.526
0.799,1.598
0.458,0.916
0.429,0.859
0.520,1.040
0.901,1.803
0.779,1.558
0.330,0.661
0.861,1.723
0.289,0.578
0.416,0.832
0.819,1.639
0.538,1.076
0.939,1.877
0.463,0.926
0.957,1.915
0.184,0.369
0.768,1.535
0.937,1.874
0.473,0.946
0.478,0.957
0.489,0.979
0.340,0.679
0.689,1.378
0.214,0.427
0.517,1.033
0.051,0.101
0.867,1.733
0.282,0.565
0.636,1.271
0.885,1.770
0.732,1.464
0.284,0.568
0.921,1.842
0.876,1.751
0.644,1.287
0.388,0.776
0.578,1.156
0.330,0.660
0.893,1.787
0.233,0.467
0.961,1.921
0.961,1.922
0.251,0.501
0.472,0.944
0.833,1.665
0.333,0.667
0.315,0.631
0.679,1.357
0.295,0.591
0.726,1.451
0.305,0.609
0.928,1.855
0.554,1.107
0.735,1.470
0.103,0.207
0.427,0.854
0.115,0.231
0.375,0.751
0.919,1.838
0.276,0.552
0.161,0.321
0.675,1.351
0.708,1.415
0.516,1.031
0.302,0.604
0.521,1.043
0.163,0.325
0.054,0.109
0.041,0.082
0.836,1.672
0.454,0.908
0.455,0.910
0.882,1.764
0.261,0.522
0.305,0.610
0.348,0.696
0.085,0.170
0.910,1.820
0.205,0.409
0.492,0.984
0.388,0.775
0.545,1.090
0.279,0.557
0.152,0.304
0.316,0.632
0.104,0.207
0.271,0.543
0.414,0.829
0.885,1.769
0.785,1.571
0.876,1.752
0.315,0.630
0.695,1.389
0.124,0.248
0.106,0.211
0.126,0.251
0.465,0.930
0.251,0.503
0.795,1.590
0.375,0.750
0.908,1.816
0.290,0.581
0.170,0.340
0.672,1.344
0.853,1.706
0.758,1.517
0.175,0.349
0.169,0.337
0.454,0.908
0.565,1.130
0.140,0.279
0.184,0.367
0.391,0.783
0.772,1.544
0.397,0.793
0.600,1.200
0.729,1.458
0.314,0.628
0.038,0.076
0.527,1.054
0.510,1.020
0.786,1.571
0.047,0.093
0.939,1.879
0.107,0.213
0.019,0.038
0.720,1.440
0.085,0.170
0.215,0.431
0.751,1.501
0.811,1.621
0.239,0.478
0.023,0.047
0.415,0.830
0.305,0.609
0.911,1.823
0.645,1.289
0.546,1.092
0.413,0.826
0.630,1.260
0.097,0.194
0.619,1.238
0.684,1.368
0.362,0.724
0.805,1.610
0.639,1.278
0.660,1.320
0.490,0.980
0.130,0.260
0.217,0.433
0.192,0.384
0.736,1.472
0.673,1.346
0.610,1.219
0.701,1.402
0.203,0.406
0.665,1.330
0.262,0.525
0.999,1.998
0.800,1.600
0.839,1.679
0.457,0.915
0.907,1.813
0.814,1.627
0.065,0.130
0.347,0.694
0.595,1.191
0.611,1.222
0.930,1.859
0.550,1.100
0.108,0.215
0.446,0.892
0.846,1.692
0.915,1.829
0.566,1.131
0.641,1.282
0.966,1.932
0.804,1.607
0.645,1.290
0.931,1.861
0.743,1.485
0.901,1.803
0.660,1.319
0.431,0.861
0.908,1.816
0.469,0.939
0.549,1.099
0.316,0.632
0.334,0.668
0.798,1.596
0.565,1.131
0.030,0.061
0.276,0.551
0.096,0.192
0.620,1.241
0.827,1.653
0.228,0.457
0.212,0.424
0.288,0.576
0.426,0.853
0.561,1.123
0.208,0.416
0.191,0.383
0.001,0.003
0.655,1.309
0.487,0.974
0.114,0.228
0.629,1.258
0.219,0.438
0.010,0.020
0.039,0.077
0.626,1.252
0.784,1.569
0.776,1.552
0.498,0.996
0.835,1.670
0.511,1.023
0.178,0.356
0.671,1.343
0.184,0.369
0.722,1.445
0.093,0.185
0.192,0.385
0.608,1.215
0.775,1.550
0.716,1.431
0.644,1.288
0.494,0.987
0.761,1.522
0.989,1.978
0.092,0.185
0.374,0.749
0.223,0.446
0.768,1.537
0.024,0.049
0.090,0.181
0.287,0.574
0.342,0.684
0.487,0.974
0.855,1.710
0.536,1.071
0.327,0.655
0.732,1.464
0.077,0.153
0.831,1.662
0.967,1.934
0.941,1.881
0.684,1.369
0.600,1.200
0.661,1.322
0.632,1.264
0.437,0.874
0.855,1.710
0.152,0.304
0.598,1.196
0.943,1.886
0.281,0.561
0.386,0.771
0.083,0.167
0.360,0.721
0.233,0.466
0.823,1.647
0.025,0.049
0.559,1.117
0.451,0.903
0.277,0.555
0.530,1.061
0.256,0.512
0.677,1.354
0.913,1.825
0.685,1.371
0.059,0.119
0.234,0.469
0.488,0.977
0.410,0.819
0.570,1.140
0.244,0.488
0.239,0.477
0.969,1.938
0.905,1.810
0.321,0.643
0.510,1.020
0.552,1.105
0.718,1.436
0.575,1.151
0.954,1.908
0.648,1.296
0.044,0.089
0.182,0.363
0.055,0.110
0.505,1.010
0.250,0.500
0.269,0.538
0.852,1.703
0.150,0.299
0.137,0.273
0.900,1.800
0.033,0.065
0.098,0.197
0.948,1.895
0.217,0.433
0.227,0.455
0.609,1.219
0.210,0.421
0.019,0.038
0.360,0.720
0.969,1.938
0.985,1.971
0.430,0.860
0.639,1.277
0.076,0.151
0.857,1.714
0.626,1.252
0.407,0.813
0.491,0.983
0.995,1.990
0.276,0.551
0.337,0.673
0.225,0.450
0.694,1.388
0.141,0.283
0.231,0.463
0.884,1.767
0.418,0.836
0.807,1.613
0.543,1.085
0.096,0.192
0.196,0.391
0.425,0.850
0.179,0.358
0.825,1.650
0.340,0.681
0.333,0.666
0.685,1.370
0.694,1.389
0.215,0.430
0.961,1.923
0.181,0.361
0.945,1.890
0.954,1.909
0.693,1.385
0.701,1.402
0.857,1.714
0.734,1.468
0.244,0.488
0.696,1.393
0.333,0.666
0.323,0.645
0.224,0.449
0.784,1.567
0.796,1.592
0.453,0.907
0.933,1.867
0.576,1.152
0.152,0.303
0.257,0.514
0.404,0.808
0.894,1.788
0.918,1.835
0.391,0.781
0.407,0.813
0.754,1.507
0.961,1.922
0.949,1.897
0.358,0.717
0.531,1.063
0.515,1.030
0.425,0.850
0.303,0.606
0.859,1.717
0.076,0.152
0.312,0.625
0.675,1.350
0.895,1.790
0.321,0.642
0.047,0.093
0.643,1.285
0.460,0.920
0.447,0.893
0.889,1.777
0.845,1.690
0.138,0.276
0.572,1.143
0.662,1.323
0.238,0.477
0.130,0.260
0.570,1.140
0.365,0.729
0.657,1.314
0.687,1.375
0.511,1.022
0.795,1.591
0.867,1.733
0.242,0.484
0.818,1.637
0.369,0.738
0.459,0.917
0.050,0.100
0.483,0.966
0.841,1.683
0.962,1.925
0.954,1.908
0.653,1.305
0.166,0.332
0.961,1.923
0.179,0.358
0.985,1.970
0.588,1.175
0.619,1.238
0.365,0.731
0.721,1.442
0.363,0.727
0.826,1.652
0.649,1.299
0.844,1.688
0.144,0.289
0.423,0.847
0.585,1.171
0.956,1.912
0.203,0.407
0.091,0.182
0.093,0.185
0.717,1.434
0.445,0.890
0.425,0.851
0.181,0.363
0.892,1.783
0.778,1.556
0.676,1.351
0.501,1.001
0.151,0.302
0.189,0.377
0.092,0.184
0.252,0.505
0.020,0.039
0.697,1.395
0.118,0.236
0.249,0.498
0.597,1.193
0.633,1.266
0.511,1.022
0.840,1.681
0.936,1.871
0.705,1.409
0.523,1.047
0.914,1.828
0.091,0.182
0.176,0.353
0.443,0.885
0.828,1.657
0.814,1.627
0.239,0.479
0.093,0.187
0.031,0.061
0.252,0.504
0.349,0.698
0.406,0.811
0.628,1.255
0.902,1.804
0.680,1.359
0.202,0.404
0.186,0.371
0.976,1.951
0.644,1.289
0.377,0.755
0.075,0.151
0.916,1.832
0.241,0.482
0.896,1.793
0.902,1.804
0.578,1.157
0.142,0.284
0.115,0.230
0.146,0.292
0.639,1.279
0.369,0.739
0.292,0.583
0.902,1.805
0.533,1.066
0.776,1.551
0.542,1.084
0.478,0.956
0.446,0.893
0.364,0.729
0.044,0.088
0.594,1.187
0.905,1.810
0.531,1.062
0.521,1.042
0.526,1.052
0.467,0.933
0.590,1.180
0.516,1.032
0.630,1.260
0.824,1.647
0.253,0.506
0.234,0.468
0.256,0.511
0.910,1.820
0.636,1.272
0.444,0.887
0.926,1.852
0.926,1.851
0.582,1.165
0.453,0.906
0.643,1.286
0.710,1.420
0.565,1.129
0.021,0.041
0.838,1.676
0.110,0.220
0.488,0.976
0.459,0.917
0.038,0.076
0.225,0.449
0.946,1.892
0.597,1.193
0.661,1.322
0.637,1.273
0.669,1.339
0.368,0.735
0.275,0.550
0.862,1.725
0.789,1.578
0.657,1.314
0.454,0.908
0.916,1.832
0.991,1.983
0.893,1.786
0.633,1.267
0.676,1.352
0.822,1.645
0.750,1.501
0.186,0.372
0.163,0.327
0.270,0.541
0.479,0.959
0.340,0.679
0.985,1.971
0.398,0.796
0.735,1.469
0.346,0.691
0.653,1.307
0.082,0.164
0.919,1.839
0.795,1.589
0.038,0.076
0.556,1.111
0.926,1.852
0.133,0.267
0.093,0.186
0.415,0.830
0.267,0.533
0.962,1.924
0.821,1.643
0.675,1.351
0.792,1.584
0.645,1.290
0.767,1.533
0.894,1.788
0.392,0.785
0.479,0.959
0.161,0.321
0.861,1.723
0.988,1.976
0.652,1.305
0.784,1.567
0.860,1.720
0.447,0.894
0.712,1.425
0.784,1.567
0.035,0.071
0.762,1.524
0.946,1.892
0.888,1.775
0.513,1.026
0.038,0.076
0.264,0.528
0.416,0.831
0.013,0.026
0.713,1.427
0.484,0.969
0.488,0.976
0.288,0.576
0.789,1.578
0.743,1.486
0.476,0.952
0.418,0.836
0.122,0.244
0.437,0.875
0.473,0.947
0.736,1.471
0.616,1.231
0.351,0.701
0.234,0.467
0.169,0.338
0.609,1.218
0.475,0.949
0.076,0.152
0.127,0.254
0.113,0.227
0.240,0.481
0.700,1.400
0.505,1.010
0.532,1.064
0.830,1.659
0.319,0.637
0.303,0.606
0.544,1.087
0.805,1.610
0.260,0.519
0.103,0.207
0.052,0.104
0.848,1.697
0.697,1.394
0.451,0.903
0.578,1.156
0.408,0.816
0.670,1.341
0.360,0.720
0.026,0.052
0.069,0.138
0.262,0.523
0.436,0.872
0.530,1.061
0.430,0.861
0.426,0.852
0.281,0.563
0.388,0.776
0.893,1.786
0.199,0.399
0.857,1.713
0.042,0.084
0.705,1.410
0.941,1.882
0.109,0.219
0.614,1.227
0.672,1.344
0.021,0.042
0.759,1.519
0.508,1.015
0.865,1.730
0.586,1.172
0.941,1.882
0.014,0.027
0.059,0.117
0.326,0.653
0.913,1.825
0.792,1.584
0.657,1.314
0.629,1.259
0.601,1.202
0.127,0.254
0.770,1.540
0.522,1.044
0.338,0.676
0.369,0.738
0.465,0.930
0.201,0.402
0.088,0.176
0.628,1.256
0.844,1.688
0.878,1.756
0.434,0.868
0.190,0.380
0.608,1.216
0.780,1.560
0.450,0.901
0.374,0.748
0.573,1.145
0.447,0.894
0.618,1.236
0.794,1.587
0.062,0.125
0.557,1.114
0.524,1.047
0.497,0.994
0.936,1.872
0.731,1.463
0.806,1.611
0.957,1.913
0.082,0.163
0.312,0.625
0.997,1.994
0.181,0.362
0.333,0.666
0.439,0.879
0.534,1.068
0.632,1.264
0.694,1.387
0.179,0.359
0.446,0.891
0.090,0.181
0.107,0.214
0.878,1.757
0.044,0.089
0.717,1.433
0.528,1.056
0.635,1.270
0.245,0.490
0.395,0.790
0.367,0.734
0.316,0.633
0.858,1.716
0.778,1.556
0.850,1.700
0.155,0.311
0.119,0.237
0.909,1.819
0.368,0.736
0.111,0.221
0.441,0.882
0.950,1.901
0.679,1.359
0.863,1.726
0.443,0.886
0.503,1.006
0.769,1.537
0.476,0.951
0.118,0.237
0.941,1.882
0.165,0.330
0.519,1.039
0.254,0.509
0.941,1.882
0.360,0.720
0.821,1.643
0.012,0.024
0.061,0.121
0.526,1.052
0.168,0.335
0.005,0.009
0.431,0.863
0.984,1.968
0.573,1.146
0.880,1.759
0.694,1.388
0.676,1.352
0.967,1.935
0.139,0.279
0.710,1.421
0.950,1.899
0.267,0.534
0.729,1.458
0.100,0.201
0.299,0.598
0.470,0.940
0.883,1.766
0.154,0.309
0.936,1.872
0.437,0.875
0.719,1.439
0.620,1.239
0.315,0.630
0.513,1.026
0.345,0.691
0.933,1.865
0.025,0.051
0.843,1.686
0.722,1.443
0.639,1.277
0.699,1.398
0.322,0.645
0.643,1.285
0.097,0.194
0.508,1.017
0.435,0.870
0.573,1.146
0.730,1.460
0.409,0.818
0.779,1.558
0.696,1.391
0.772,1.544
0.249,0.497
0.024,0.048
0.750,1.499
0.782,1.564
0.760,1.520
0.424,0.848
0.527,1.054
0.715,1.429
0.464,0.927
0.904,1.807
0.101,0.203
0.306,0.612
0.468,0.935
0.594,1.187
0.653,1.307
0.042,0.083
0.748,1.497
0.920,1.840
0.478,0.955
0.412,0.824
0.464,0.927
0.690,1.380
0.886,1.772
0.187,0.373
0.114,0.228
0.441,0.882
0.167,0.334
0.807,1.613
0.523,1.046
0.908,1.816
0.008,0.015
0.569,1.137
0.616,1.232
0.814,1.628
0.696,1.391
0.982,1.964
0.701,1.401
0.197,0.393
0.092,0.183
0.778,1.556
0.014,0.029
0.861,1.722
0.640,1.280
0.653,1.306
0.761,1.523
0.479,0.958
0.350,0.701
0.138,0.276
0.667,1.334
0.849,1.698
0.696,1.393
0.583,1.166
0.902,1.804
0.058,0.116
0.772,1.544
0.826,1.653
0.969,1.938
0.170,0.339
0.506,1.011
0.483,0.967
0.694,1.388
0.005,0.009
0.439,0.879
0.054,0.109
0.151,0.302
0.965,1.930
0.358,0.716
0.487,0.973
0.084,0.168
0.472,0.943
0.208,0.415
0.588,1.175
0.751,1.502
0.941,1.882
0.619,1.239
0.390,0.780
0.243,0.485
0.498,0.995
0.330,0.659
0.635,1.270
0.393,0.786
0.590,1.179
0.867,1.735
0.912,1.824
0.085,0.171
0.197,0.394
0.113,0.225
0.517,1.034
0.165,0.331
0.218,0.436
0.636,1.272
0.621,1.241
0.766,1.533
0.727,1.453
0.408,0.816
0.101,0.202
0.186,0.372
0.318,0.635
0.608,1.215
0.019,0.039
0.313,0.626
0.408,0.816
0.649,1.299
0.293,0.587
0.213,0.425
0.374,0.747
0.023,0.046
0.840,1.680
0.127,0.255
0.573,1.146
0.928,1.856
0.270,0.540
0.622,1.244
0.195,0.390
0.844,1.688
0.076,0.152
0.513,1.026
0.489,0.978
0.936,1.873
0.405,0.809
0.341,0.682
0.872,1.744
0.611,1.222
0.510,1.021
0.521,1.042
0.135,0.270
0.991,1.981
0.496,0.992
0.854,1.707
0.111,0.223
0.705,1.410
0.590,1.180
0.902,1.803
0.486,0.973
0.194,0.388
0.490,0.980
0.068,0.135
0.959,1.918
0.412,0.825
0.915,1.831
0.483,0.965
0.380,0.759
0.733,1.466
0.600,1.201
0.431,0.861
0.632,1.265
0.534,1.069
0.448,0.895
0.716,1.432
0.192,0.383
0.399,0.798
0.861,1.723
0.657,1.313
0.538,1.076
0.227,0.454
0.714,1.429
0.729,1.459
0.072,0.143
0.318,0.636
0.757,1.514
